date,items,pettah_average,pettah_min_value,pettah_max_value,food_inflation_Base_2013,percipitation,Bankrupt,pettah_range,pettah_midpoint
9/18/2015,Rice (Rs/kg)_Nadu 1,68,66,70,108.2,6.86,0,4,68
9/18/2015,Rice (Rs/kg)_Samba 2,84.2,83,85,108.2,6.86,0,2,84
9/18/2015,Onion (Rs/Kg)_Sinnan,55,50,60,108.2,6.86,0,10,55
9/18/2015,Rice (Rs/kg)_Nadu 2,63.8,63,65,108.2,6.86,0,2,64
9/21/2015,Pulses (Rs/Kg)_Green Gram,198,195,200,108.2,2.78,0,5,197.5
9/21/2015,Pulses (Rs/Kg)_Red Dhal,178.6,169,186,108.2,2.78,0,17,177.5
9/21/2015,Pulses (Rs/Kg)_Cowpea,206,200,215,108.2,2.78,0,15,207.5
9/21/2015,Potatoes (Rs/Kg)_Nuwaraeliya,99,95,105,108.2,2.78,0,10,100
9/21/2015,Potatoes (Rs/Kg)_Welimada,76.25,70,80,108.2,2.78,0,10,75
9/21/2015,Onion (Rs/Kg)_Sinnan,56.67,50,60,108.2,2.78,0,10,55
9/21/2015,Rice (Rs/kg)_Nadu 2,63.2,62,64,108.2,2.78,0,2,63
9/21/2015,Rice (Rs/kg)_Samba 2,84.4,82,86,108.2,2.78,0,4,84
9/21/2015,Onion (Rs/Kg)_Vedalan,81,75,85,108.2,2.78,0,10,80
9/21/2015,Rice (Rs/kg)_Samba 1,94.2,93,96,108.2,2.78,0,3,94.5
9/21/2015,Rice (Rs/kg)_Nadu 1,67,65,70,108.2,2.78,0,5,67.5
9/22/2015,Pulses (Rs/Kg)_Red Dhal,176,169,186,108.2,1.72,0,17,177.5
9/22/2015,Rice (Rs/kg)_Samba 1,94,92,96,108.2,1.72,0,4,94
9/22/2015,Onion (Rs/Kg)_Sinnan,53.33,50,60,108.2,1.72,0,10,55
